question,position,job_title,company,year,source,company_type,seniority,Subject,Model Answer,Hint Suggestion,Approach Suggestion
How do you compute a^b in computer programming?,Software Engineer,Software Engineer,Uber,2016,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How do you compute a^b in computer programming?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you design the backend architecture to display nearby drivers?,Software Engineer,Software Engineer,Uber,2016,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you design the backend architecture to display nearby drivers?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Have you worked with A/B testing and regression methods before?,ML & Data,Data Science Intern,Uber,2021,manual,,,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Have you worked with A/B testing and regression methods before?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you write queries to answer complicated real-world questions using SQL?,ML & Data,Data Scientist,Uber,2017,manual,,,DBMS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you write queries to answer complicated real-world questions using SQL?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you perform binary classification on a given data set and provide insights?,ML & Data,Data Scientist,Uber,2017,manual,,,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you perform binary classification on a given data set and provide insights?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"Can you describe the type of dynamic programming questions you have encountered, including one easy and one medium difficulty level?",Software Engineer,Software Engineer(Internship),Uber,2023,manual,bigtech,junior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.","Identify the main concept in: 'Can you describe the type of dynamic programming questions you have encountered, including one easy and one medium diffi'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
Can you explain graph concepts and linked lists?,Software Engineer,Software Engineer (Swe II),Uber,2023,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you explain graph concepts and linked lists?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how to sort elements using the heap algorithm?,Cybersecurity Engineer,Security Engineer,Uber,2022,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you explain how to sort elements using the heap algorithm?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you discuss your experience with arrays and sorting?,Software Engineer,Software Development Engineer (SDE),Uber,2022,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you discuss your experience with arrays and sorting?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Implement a revenue management system using OOP.,Software Engineer,SDE-intern,Uber,2021,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Implement a revenue management system using OOP.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Explain how to handle imbalanced data in machine learning.,ML & Data,Data Scientist,Uber,2021,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Explain how to handle imbalanced data in machine learning.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"Can you build a text wrapper that splits a long sentence by a character limit, only at spaces?",ML & Data,Data Scientist,Uber,2019,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case","Identify the main concept in: 'Can you build a text wrapper that splits a long sentence by a character limit, only at spaces?'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
