question,position,job_title,company,year,source,company_type,seniority,Subject,Model Answer,Hint Suggestion,Approach Suggestion
Explain a few sorting algorithms and what are their complexities.,Software Engineer,Software Engineer,Adobe,2010,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Explain a few sorting algorithms and what are their complexities.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you design a recommendation system similar to Amazon's?,ML & Data,Data Mining/Machine Learning Engineer Position,Adobe,2010,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How would you design a recommendation system similar to Amazon's?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain the use of strings in programming?,Software Engineer,Software Engineer,Adobe,2010,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain the use of strings in programming?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How do you implement a player's card class?,Software Engineer,Software Engineer,Adobe,2019,manual,,,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How do you implement a player's card class?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you code a factorial function using no built-in functions in R?,ML & Data,Data Science Analyst,Adobe,2019,manual,,,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How would you code a factorial function using no built-in functions in R?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you solve this array problem? Can you do it in O(n) time? Then write the code,ML & Data,", Data Science",Adobe,2016,manual,,,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'How would you solve this array problem? Can you do it in O(n) time? Then write the code'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What is the difference between a median and a mode?,Software Engineer,Associate Software Engineer,Adobe,2019,manual,bigtech,junior,General CS,"Key Differences:
• Definition and purpose differ
• Usage scenarios are different
• Performance/behavior varies
Provide one example for each.",Identify the main concept in: 'What is the difference between a median and a mode?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Write test case scenarios for a new utility of photo upload being added to Facebook.,QA/Testing,White Box Testing,Adobe,2017,manual,bigtech,mid,Operating System,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Write test case scenarios for a new utility of photo upload being added to Facebook.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Explain how to implement a semaphore using a mutex.,Software Engineer,Software Engineer,Adobe,2017,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Explain how to implement a semaphore using a mutex.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Describe the process by which a mobile app retrieves data from a server.,Software Engineer,Software Engineer,Adobe,2017,manual,bigtech,mid,Operating System,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Describe the process by which a mobile app retrieves data from a server.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you write a SQL query to retrieve a specific attribute from a table?,Software Engineer,Software Engineer,Adobe,2017,manual,bigtech,mid,DBMS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you write a SQL query to retrieve a specific attribute from a table?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you move and rotate a window from one state to another?,Software Engineer,Software Engineer,Adobe,2017,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How would you move and rotate a window from one state to another?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What projects have you worked on using JavaScript?,Software Engineer,Software Engineer Intern,Adobe,2022,manual,bigtech,junior,Computer Networks,"This is a networking concept enabling communication between computers over a network using standardized protocols.
It ensures reliable data transmission and addressing between devices.",Identify the main concept in: 'What projects have you worked on using JavaScript?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
