question,position,job_title,company,year,source,company_type,seniority,Subject,Model Answer,Hint Suggestion,Approach Suggestion
Could you implement a simple Breadth-First Search approach?,Software Engineer,SDE-intern,Amazon,2023,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Could you implement a simple Breadth-First Search approach?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you return the longest palindromic substring of a given string?,Software Engineer,Software Engineer,Amazon,2023,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you return the longest palindromic substring of a given string?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Provide an example of finding the longest palindromic substring in a string.,Software Engineer,Software Engineer,Amazon,2023,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Provide an example of finding the longest palindromic substring in a string.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What is the difference between fact and dimensions tables?,Data Engineer,Data Engineer,Amazon,2023,manual,bigtech,mid,General CS,"Key Differences:
• Definition and purpose differ
• Usage scenarios are different
• Performance/behavior varies
Provide one example for each.",Identify the main concept in: 'What is the difference between fact and dimensions tables?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Explain how you approached solving the climbing stairs coding problem.,Software Engineer,Software Engineer(Internship),Amazon,2023,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Explain how you approached solving the climbing stairs coding problem.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Describe your thought process when tackling the spiral matrix coding problem.,Software Engineer,Software Engineer(Internship),Amazon,2023,manual,bigtech,junior,Operating System,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Describe your thought process when tackling the spiral matrix coding problem.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you provide an implementation-based solution to a question involving one array?,Software Engineer,Software Development Engineer - Intern,Amazon,2023,manual,bigtech,junior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you provide an implementation-based solution to a question involving one array?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Explain how a hashmap works internally.,Software Engineer,Software Engineer(Internship),"Amazon, BlackRock, IGATE",2023,manual,bigtech,junior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Explain how a hashmap works internally.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What is the purpose of using a hashmap instead of an array?,Software Engineer,Software Engineer(Internship),Amazon,2023,manual,bigtech,junior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'What is the purpose of using a hashmap instead of an array?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Explain a problem you solved using arrays.,Software Engineer,Software Development Engineer,Amazon,2023,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Explain a problem you solved using arrays.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you discuss a difficult graph-related problem you encountered and how you approached solving it?,Software Engineer,Software Development Engineer,Amazon,2023,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you discuss a difficult graph-related problem you encountered and how you approached solving it?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What is the time complexity of various sorting techniques?,Software Engineer,Software Engineer(Internship),Amazon,2023,manual,bigtech,junior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'What is the time complexity of various sorting techniques?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
