question,position,job_title,company,year,source,company_type,seniority,Subject,Model Answer,Hint Suggestion,Approach Suggestion
Outline a system to identify fake accounts in a social media platform:,ML & Data,Data Science Manager,Meta,2023,manual,,,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Outline a system to identify fake accounts in a social media platform:'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you implement the heap sorting algorithm for an array that is already k sorted?,Software Engineer,Software Engineer,Meta,2023,manual,,,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'How would you implement the heap sorting algorithm for an array that is already k sorted?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you detect a palindrome in a string that contains punctuations?,Software Engineer,Software Engineer(Internship),Meta,2021,manual,,,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How would you detect a palindrome in a string that contains punctuations?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how to make a string balanced in parentheses?,Software Engineer,Software Engineer(Internship),Meta,2021,manual,,,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain how to make a string balanced in parentheses?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Could you discuss a coding question involving arrays?,Android Developer,Android Software Engineer,Meta,2018,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Could you discuss a coding question involving arrays?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain data structures used in Python?,Data Engineer,Data Engineer,Meta,2018,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain data structures used in Python?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you discuss some common Python syntax for data structures?,Data Engineer,Data Engineer,Meta,2018,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you discuss some common Python syntax for data structures?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What is your experience with SQL syntax?,Data Engineer,Data Engineer,Meta,2018,manual,bigtech,mid,DBMS,"Your experience with sql syntax is a fundamental concept in computer science explaining how a component or system works.
Include definition, working and example for full marks.",Identify the main concept in: 'What is your experience with SQL syntax?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you find the local maximum of an array?,Software Engineer,Software Engineer,Meta,2018,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you find the local maximum of an array?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Could you describe how you would handle a string manipulation question in an interview setting?,Software Engineer,Software Engineer,Meta,2018,manual,bigtech,mid,Computer Networks,"This is a networking concept enabling communication between computers over a network using standardized protocols.
It ensures reliable data transmission and addressing between devices.",Identify the main concept in: 'Could you describe how you would handle a string manipulation question in an interview setting?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How comfortable are you working with arrays in a coding interview?,Software Engineer,Software Engineer,Meta,2018,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'How comfortable are you working with arrays in a coding interview?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How do you handle browser compatibility issues?,Frontend Developer,Front End Developer,Meta,2018,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How do you handle browser compatibility issues?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
