question,position,job_title,company,year,source,company_type,seniority,Subject,Model Answer,Hint Suggestion,Approach Suggestion
What is RF and how does it relate to the work you've done?,QA/Testing,Field Test Engineer,Apple,2015,manual,bigtech,mid,General CS,"Rf and how does it relate to the work you've done is a fundamental concept in computer science explaining how a component or system works.
Include definition, working and example for full marks.",Identify the main concept in: 'What is RF and how does it relate to the work you've done?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What is the difference between heterodyne and homodyne receivers?,Systems Engineer,OTA Systems ENGINEER,Apple,2015,manual,bigtech,mid,General CS,"Key Differences:
• Definition and purpose differ
• Usage scenarios are different
• Performance/behavior varies
Provide one example for each.",Identify the main concept in: 'What is the difference between heterodyne and homodyne receivers?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain what man-in-the-middle attacks are?,Cybersecurity Engineer,Transport Security Engineer,"Apple, Spotify",2015,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain what man-in-the-middle attacks are?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain the difference between heterodyne and homodyne receivers?,Systems Engineer,OTA Systems ENGINEER,Apple,2015,manual,bigtech,mid,General CS,"Key Differences:
• Definition and purpose differ
• Usage scenarios are different
• Performance/behavior varies
Provide one example for each.",Identify the main concept in: 'Can you explain the difference between heterodyne and homodyne receivers?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What is the difference between carrier and subcarriers?,Systems Engineer,OTA Systems ENGINEER,Apple,2015,manual,bigtech,mid,General CS,"Key Differences:
• Definition and purpose differ
• Usage scenarios are different
• Performance/behavior varies
Provide one example for each.",Identify the main concept in: 'What is the difference between carrier and subcarriers?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What is your knowledge and expertise in algorithm and data structures?,Software Engineer,Software Engineer,Apple,2022,manual,bigtech,mid,General CS,"Your knowledge and expertise in algorithm and data structures is a fundamental concept in computer science explaining how a component or system works.
Include definition, working and example for full marks.",Identify the main concept in: 'What is your knowledge and expertise in algorithm and data structures?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Is Java pass-by-value or pass-by-reference?,Software Engineer,Associate Software Engineer,"Apple, Workday",2012,manual,,,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Is Java pass-by-value or pass-by-reference?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Explain how you would plan memory allocation in an application that runs on 32KB RAM using 'Malloc' and 'Free' functions.,Systems Engineer,Systems Engineer,Apple,2022,manual,,,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Explain how you would plan memory allocation in an application that runs on 32KB RAM using 'Malloc' and 'Free' functions'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain your experience with architecture or system design questions?,Software Engineer,Software Engineer,Apple,2017,manual,,,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain your experience with architecture or system design questions?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How could you approximate a non-linear function with only multiplication and additions?,Software Engineer,Software Engineer,Apple,2015,manual,,,Computer Networks,"This is a networking concept enabling communication between computers over a network using standardized protocols.
It ensures reliable data transmission and addressing between devices.",Identify the main concept in: 'How could you approximate a non-linear function with only multiplication and additions?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Techniques for allocating static and dynamic memory.,Software Engineer,Software Engineer,Apple,2015,manual,,,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Techniques for allocating static and dynamic memory.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
